"","X.1","X","distance_to_resource_road","distance_to_cut_1to4","distance_to_cut_5to40","distance_to_cut_5to9","distance_to_cut_10to40","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du9","predict_du6"
"732",732,732,18,5,5,5,5,"Moberly","new",0.39945218,0.700263643218876,0.541814213410577,0.828999380470842
"733",733,733,19,5,5,5,5,"Moberly","new",0.413608708,0.737176162760348,0.578727431907356,0.852494326962815
"734",734,734,20,5,5,5,5,"Moberly","new",0.427909462,0.77102927505818,0.614781140878896,0.873254689284367
"735",735,735,21,5,5,5,5,"Moberly","new",0.442331689,0.801694917798883,0.64961739231846,0.891465176363301
"736",736,736,22,5,5,5,5,"Moberly","new",0.45685183,0.829163549650256,0.682928091605928,0.907336857754169
"737",737,737,23,5,5,5,5,"Moberly","new",0.471445667,0.853522495680051,0.714463924327288,0.921092971893162
"738",738,738,24,5,5,5,5,"Moberly","new",0.486088478,0.874932080972778,0.744038791096028,0.932957841919399
"739",739,739,25,5,5,5,5,"Moberly","new",0.50075521,0.893602465574786,0.771529958279535,0.943148763609342
"740",740,740,26,5,5,5,5,"Moberly","new",0.515420642,0.909773121939991,0.796874559063358,0.951870502112811
"741",741,741,27,5,5,5,5,"Moberly","new",0.530059564,0.923695966025017,0.820063341809904,0.959311933067997
"742",742,742,28,5,5,5,5,"Moberly","new",0.544646947,0.935622413440183,0.841132654868054,0.96564435056369
"743",743,743,29,5,5,5,5,"Moberly","new",0.559158116,0.945794130900822,0.860155606086723,0.971021004268728
"744",744,744,30,5,5,5,5,"Moberly","new",0.573568912,0.954436972399914,0.877233186786091,0.975577493860074
"745",745,745,0,5,5,5,5,"Quintette","new",0.187854543,0.140788108277296,0.0737400979385408,0.170101767744327
"746",746,746,1,5,5,5,5,"Quintette","new",0.19697165,0.155332887363676,0.0846559194787583,0.196366816949607
"747",747,747,2,5,5,5,5,"Quintette","new",0.206418773,0.171081091377438,0.0970183705452863,0.22558501180058
"748",748,748,3,5,5,5,5,"Quintette","new",0.21619701,0.188070409641303,0.110967273852423,0.257756288693534
"749",749,749,4,5,5,5,5,"Quintette","new",0.226306359,0.206326916851263,0.126640425723614,0.292781012007839
"750",750,750,5,5,5,5,5,"Quintette","new",0.236745639,0.225862639751275,0.14416829290264,0.330446181786781
"751",751,751,6,5,5,5,5,"Quintette","new",0.247512418,0.246673182099893,0.163667505154725,0.370418923270327
"752",752,752,7,5,5,5,5,"Quintette","new",0.258602948,0.268735542385243,0.185233232427199,0.412249846249994
"753",753,753,8,5,5,5,5,"Quintette","new",0.270012106,0.292006276673573,0.208930691414843,0.455387786976603
"754",754,754,9,5,5,5,5,"Quintette","new",0.281733342,0.316420167532371,0.234786216680362,0.499205755485285
"755",755,755,10,5,5,5,5,"Quintette","new",0.293758641,0.341889555568528,0.262778537528372,0.543035927109335
"756",756,756,11,5,5,5,5,"Quintette","new",0.306078492,0.368304469998483,0.292831091709099,0.586209735761769
"757",757,757,12,5,5,5,5,"Quintette","new",0.318681878,0.395533657605379,0.324806336923534,0.628098061298174
"758",758,758,13,5,5,5,5,"Quintette","new",0.331556269,0.423426556420212,0.358503041821044,0.668146483250262
"759",759,759,14,5,5,5,5,"Quintette","new",0.34468764,0.45181619503901,0.39365740709539,0.705901604767209
"760",760,760,15,5,5,5,5,"Quintette","new",0.3580605,0.480522926695866,0.42994856384718,0.741026214323039
"761",761,761,16,5,5,5,5,"Quintette","new",0.371657936,0.509358836963845,0.467008536574005,0.773303038837093
"762",762,762,17,5,5,5,5,"Quintette","new",0.385461678,0.538132603913758,0.504436201427723,0.802628549318642
"763",763,763,18,5,5,5,5,"Quintette","new",0.39945218,0.56665454769287,0.541814213410577,0.828999380470842
"764",764,764,19,5,5,5,5,"Quintette","new",0.413608708,0.594741588609674,0.578727431907356,0.852494326962815
"765",765,765,20,5,5,5,5,"Quintette","new",0.427909462,0.622221841470438,0.614781140878896,0.873254689284367
"766",766,766,21,5,5,5,5,"Quintette","new",0.442331689,0.648938607871864,0.64961739231846,0.891465176363301
"767",767,767,22,5,5,5,5,"Quintette","new",0.45685183,0.674753582642365,0.682928091605928,0.907336857754169
"768",768,768,23,5,5,5,5,"Quintette","new",0.471445667,0.699549158272656,0.714463924327288,0.921092971893162
"769",769,769,24,5,5,5,5,"Quintette","new",0.486088478,0.723229783394062,0.744038791096028,0.932957841919399
"770",770,770,25,5,5,5,5,"Quintette","new",0.50075521,0.745722399825807,0.771529958279535,0.943148763609342
"771",771,771,26,5,5,5,5,"Quintette","new",0.515420642,0.766976040624969,0.796874559063358,0.951870502112811
"772",772,772,27,5,5,5,5,"Quintette","new",0.530059564,0.786960714475879,0.820063341809904,0.959311933067997
"773",773,773,28,5,5,5,5,"Quintette","new",0.544646947,0.805665727788185,0.841132654868054,0.96564435056369
"774",774,774,29,5,5,5,5,"Quintette","new",0.559158116,0.82309760554204,0.860155606086723,0.971021004268728
"775",775,775,30,5,5,5,5,"Quintette","new",0.573568912,0.839277767529938,0.877233186786091,0.975577493860074
"776",776,776,0,5,5,5,5,"Narraway","new",0.187854543,0.120799209578007,0.0737400979385408,0.170101767744327
"777",777,777,1,5,5,5,5,"Narraway","new",0.19697165,0.148594949178803,0.0846559194787583,0.196366816949607
"778",778,778,2,5,5,5,5,"Narraway","new",0.206418773,0.18146637134702,0.0970183705452863,0.22558501180058
"779",779,779,3,5,5,5,5,"Narraway","new",0.21619701,0.219732757455735,0.110967273852423,0.257756288693534
"780",780,780,4,5,5,5,5,"Narraway","new",0.226306359,0.263471118658145,0.126640425723614,0.292781012007839
"781",781,781,5,5,5,5,5,"Narraway","new",0.236745639,0.31242961780024,0.14416829290264,0.330446181786781
"782",782,782,6,5,5,5,5,"Narraway","new",0.247512418,0.365965277595403,0.163667505154725,0.370418923270327
"783",783,783,7,5,5,5,5,"Narraway","new",0.258602948,0.423030397555792,0.185233232427199,0.412249846249994
"784",784,784,8,5,5,5,5,"Narraway","new",0.270012106,0.482226035326727,0.208930691414843,0.455387786976603
"785",785,785,9,5,5,5,5,"Narraway","new",0.281733342,0.541924801114479,0.234786216680362,0.499205755485285
"786",786,786,10,5,5,5,5,"Narraway","new",0.293758641,0.600443557036644,0.262778537528372,0.543035927109335
"787",787,787,11,5,5,5,5,"Narraway","new",0.306078492,0.656228829826349,0.292831091709099,0.586209735761769
"788",788,788,12,5,5,5,5,"Narraway","new",0.318681878,0.708012971697748,0.324806336923534,0.628098061298174
"789",789,789,13,5,5,5,5,"Narraway","new",0.331556269,0.754909945807576,0.358503041821044,0.668146483250262
"790",790,790,14,5,5,5,5,"Narraway","new",0.34468764,0.796440239154159,0.39365740709539,0.705901604767209
"791",791,791,15,5,5,5,5,"Narraway","new",0.3580605,0.832494745166323,0.42994856384718,0.741026214323039
"792",792,792,16,5,5,5,5,"Narraway","new",0.371657936,0.863259680743457,0.467008536574005,0.773303038837093
"793",793,793,17,5,5,5,5,"Narraway","new",0.385461678,0.889126698283083,0.504436201427723,0.802628549318642
"794",794,794,18,5,5,5,5,"Narraway","new",0.39945218,0.910607187661223,0.541814213410577,0.828999380470842
"795",795,795,19,5,5,5,5,"Narraway","new",0.413608708,0.928261841866392,0.578727431907356,0.852494326962815
"796",796,796,20,5,5,5,5,"Narraway","new",0.427909462,0.942649381255673,0.614781140878896,0.873254689284367
"797",797,797,21,5,5,5,5,"Narraway","new",0.442331689,0.954293488183372,0.64961739231846,0.891465176363301
"798",798,798,22,5,5,5,5,"Narraway","new",0.45685183,0.96366457779474,0.682928091605928,0.907336857754169
"799",799,799,23,5,5,5,5,"Narraway","new",0.471445667,0.971172377000308,0.714463924327288,0.921092971893162
"800",800,800,24,5,5,5,5,"Narraway","new",0.486088478,0.977165637251573,0.744038791096028,0.932957841919399
"801",801,801,25,5,5,5,5,"Narraway","new",0.50075521,0.981936074951302,0.771529958279535,0.943148763609342
"802",802,802,26,5,5,5,5,"Narraway","new",0.515420642,0.985724457012301,0.796874559063358,0.951870502112811
"803",803,803,27,5,5,5,5,"Narraway","new",0.530059564,0.988727457119424,0.820063341809904,0.959311933067997
"804",804,804,28,5,5,5,5,"Narraway","new",0.544646947,0.991104447574793,0.841132654868054,0.96564435056369
"805",805,805,29,5,5,5,5,"Narraway","new",0.559158116,0.992983769542108,0.860155606086723,0.971021004268728
"806",806,806,30,5,5,5,5,"Narraway","new",0.573568912,0.994468271908027,0.877233186786091,0.975577493860074
"807",807,807,0,5,5,5,5,"Nakusp","new",0.187854543,0.108237131564126,0.0652612557754165,0.170101767744327
"808",808,808,1,5,5,5,5,"Nakusp","new",0.19697165,0.122799562589012,0.0717659344452109,0.196366816949607
"809",809,809,2,5,5,5,5,"Nakusp","new",0.206418773,0.139015824741802,0.0788642434855183,0.22558501180058
"810",810,810,3,5,5,5,5,"Nakusp","new",0.21619701,0.156990274035675,0.0865991394438072,0.257756288693534
"811",811,811,4,5,5,5,5,"Nakusp","new",0.226306359,0.176811513240668,0.0950144114459133,0.292781012007839
"812",812,812,5,5,5,5,5,"Nakusp","new",0.236745639,0.198545927894387,0.104154189878612,0.330446181786781
"813",813,813,6,5,5,5,5,"Nakusp","new",0.247512418,0.222230770820369,0.11406234561437,0.370418923270327
"814",814,814,7,5,5,5,5,"Nakusp","new",0.258602948,0.247867197429126,0.124781772597679,0.412249846249994
"815",815,815,8,5,5,5,5,"Nakusp","new",0.270012106,0.275413790162025,0.136353549747546,0.455387786976603
"816",816,816,9,5,5,5,5,"Nakusp","new",0.281733342,0.30478122030615,0.148815982483212,0.499205755485285
"817",817,817,10,5,5,5,5,"Nakusp","new",0.293758641,0.335828749471548,0.162203529850729,0.543035927109335
"818",818,818,11,5,5,5,5,"Nakusp","new",0.306078492,0.368363241890842,0.176545630233336,0.586209735761769
"819",819,819,12,5,5,5,5,"Nakusp","new",0.318681878,0.40214122114518,0.191865446863194,0.628098061298174
"820",820,820,13,5,5,5,5,"Nakusp","new",0.331556269,0.436874256736582,0.208178563551745,0.668146483250262
"821",821,821,14,5,5,5,5,"Nakusp","new",0.34468764,0.472237626789728,0.225491670765805,0.705901604767209
"822",822,822,15,5,5,5,5,"Nakusp","new",0.3580605,0.507881818102972,0.243801291734417,0.741026214323039
"823",823,823,16,5,5,5,5,"Nakusp","new",0.371657936,0.543446057914908,0.263092606815064,0.773303038837093
"824",824,824,17,5,5,5,5,"Nakusp","new",0.385461678,0.57857279260341,0.2833384408541,0.802628549318642
"825",825,825,18,5,5,5,5,"Nakusp","new",0.39945218,0.6129218941357,0.304498481641838,0.828999380470842
"826",826,826,19,5,5,5,5,"Nakusp","new",0.413608708,0.646183413997509,0.326518796723583,0.852494326962815
"827",827,827,20,5,5,5,5,"Nakusp","new",0.427909462,0.678087908211302,0.349331709913939,0.873254689284367
"828",828,828,21,5,5,5,5,"Nakusp","new",0.442331689,0.708413683155192,0.372856087367452,0.891465176363301
"829",829,829,22,5,5,5,5,"Nakusp","new",0.45685183,0.736990695436582,0.396998066003605,0.907336857754169
"830",830,830,23,5,5,5,5,"Nakusp","new",0.471445667,0.763701210859892,0.421652235130238,0.921092971893162
"831",831,831,24,5,5,5,5,"Nakusp","new",0.486088478,0.788477630570945,0.44670325659986,0.932957841919399
"832",832,832,25,5,5,5,5,"Nakusp","new",0.50075521,0.81129809265618,0.472027881728193,0.943148763609342
"833",833,833,26,5,5,5,5,"Nakusp","new",0.515420642,0.832180546274538,0.49749729690351,0.951870502112811
"834",834,834,27,5,5,5,5,"Nakusp","new",0.530059564,0.851175985574124,0.522979706880942,0.959311933067997
"835",835,835,28,5,5,5,5,"Nakusp","new",0.544646947,0.868361448125668,0.54834304757435,0.96564435056369
"836",836,836,29,5,5,5,5,"Nakusp","new",0.559158116,0.883833257719608,0.573457710597315,0.971021004268728
"837",837,837,30,5,5,5,5,"Nakusp","new",0.573568912,0.897700851903274,0.598199160930539,0.975577493860074
"838",838,838,0,5,5,5,5,"Hart Ranges","new",0.187854543,0.108237131564126,0.0948635190027747,0.170101767744327
"839",839,839,1,5,5,5,5,"Hart Ranges","new",0.19697165,0.122799562589012,0.0996694411490339,0.196366816949607
"840",840,840,2,5,5,5,5,"Hart Ranges","new",0.206418773,0.139015824741802,0.104690677208641,0.22558501180058
"841",841,841,3,5,5,5,5,"Hart Ranges","new",0.21619701,0.156990274035675,0.109933989617928,0.257756288693534
"842",842,842,4,5,5,5,5,"Hart Ranges","new",0.226306359,0.176811513240668,0.115406057289025,0.292781012007839
"843",843,843,5,5,5,5,5,"Hart Ranges","new",0.236745639,0.198545927894387,0.121113439231193,0.330446181786781
"844",844,844,6,5,5,5,5,"Hart Ranges","new",0.247512418,0.222230770820369,0.127062535254901,0.370418923270327
"845",845,845,7,5,5,5,5,"Hart Ranges","new",0.258602948,0.247867197429126,0.133259543783282,0.412249846249994
"846",846,846,8,5,5,5,5,"Hart Ranges","new",0.270012106,0.275413790162025,0.139710416835839,0.455387786976603
"847",847,847,9,5,5,5,5,"Hart Ranges","new",0.281733342,0.30478122030615,0.146420812294568,0.499205755485285
"848",848,848,10,5,5,5,5,"Hart Ranges","new",0.293758641,0.335828749471548,0.153396043612945,0.543035927109335
"849",849,849,11,5,5,5,5,"Hart Ranges","new",0.306078492,0.368363241890842,0.160641027183191,0.586209735761769
"850",850,850,12,5,5,5,5,"Hart Ranges","new",0.318681878,0.40214122114518,0.168160227636545,0.628098061298174
"851",851,851,13,5,5,5,5,"Hart Ranges","new",0.331556269,0.436874256736582,0.175957601414236,0.668146483250262
"852",852,852,14,5,5,5,5,"Hart Ranges","new",0.34468764,0.472237626789728,0.184036539012754,0.705901604767209
"853",853,853,15,5,5,5,5,"Hart Ranges","new",0.3580605,0.507881818102972,0.192399806374725,0.741026214323039
"854",854,854,16,5,5,5,5,"Hart Ranges","new",0.371657936,0.543446057914908,0.201049485965001,0.773303038837093
"855",855,855,17,5,5,5,5,"Hart Ranges","new",0.385461678,0.57857279260341,0.20998691813897,0.802628549318642
"856",856,856,18,5,5,5,5,"Hart Ranges","new",0.39945218,0.6129218941357,0.219212643474826,0.828999380470842
"857",857,857,19,5,5,5,5,"Hart Ranges","new",0.413608708,0.646183413997509,0.228726346801756,0.852494326962815
"858",858,858,20,5,5,5,5,"Hart Ranges","new",0.427909462,0.678087908211302,0.238526803709536,0.873254689284367
"859",859,859,21,5,5,5,5,"Hart Ranges","new",0.442331689,0.708413683155192,0.248611830369755,0.891465176363301
"860",860,860,22,5,5,5,5,"Hart Ranges","new",0.45685183,0.736990695436582,0.258978237532466,0.907336857754169
"861",861,861,23,5,5,5,5,"Hart Ranges","new",0.471445667,0.763701210859892,0.26962178958231,0.921092971893162
"862",862,862,24,5,5,5,5,"Hart Ranges","new",0.486088478,0.788477630570945,0.280537169542813,0.932957841919399
"863",863,863,25,5,5,5,5,"Hart Ranges","new",0.50075521,0.81129809265618,0.291717950904798,0.943148763609342
"864",864,864,26,5,5,5,5,"Hart Ranges","new",0.515420642,0.832180546274538,0.303156577122783,0.951870502112811
"865",865,865,27,5,5,5,5,"Hart Ranges","new",0.530059564,0.851175985574124,0.314844349570839,0.959311933067997
"866",866,866,28,5,5,5,5,"Hart Ranges","new",0.544646947,0.868361448125668,0.326771424675606,0.96564435056369
"867",867,867,29,5,5,5,5,"Hart Ranges","new",0.559158116,0.883833257719608,0.338926820849004,0.971021004268728
"868",868,868,30,5,5,5,5,"Hart Ranges","new",0.573568912,0.897700851903274,0.351298435727017,0.975577493860074
"869",869,869,0,5,5,5,5,"South Selkirks","new",0.187854543,0.108237131564126,0.06496946746447,0.170101767744327
"870",870,870,1,5,5,5,5,"South Selkirks","new",0.19697165,0.122799562589012,0.0851765219351395,0.196366816949607
"871",871,871,2,5,5,5,5,"South Selkirks","new",0.206418773,0.139015824741802,0.110922876242173,0.22558501180058
"872",872,872,3,5,5,5,5,"South Selkirks","new",0.21619701,0.156990274035675,0.143233117194191,0.257756288693534
"873",873,873,4,5,5,5,5,"South Selkirks","new",0.226306359,0.176811513240668,0.183017497889422,0.292781012007839
"874",874,874,5,5,5,5,5,"South Selkirks","new",0.236745639,0.198545927894387,0.230874576520679,0.330446181786781
"875",875,875,6,5,5,5,5,"South Selkirks","new",0.247512418,0.222230770820369,0.286851913810333,0.370418923270327
"876",876,876,7,5,5,5,5,"South Selkirks","new",0.258602948,0.247867197429126,0.350221316685943,0.412249846249994
"877",877,877,8,5,5,5,5,"South Selkirks","new",0.270012106,0.275413790162025,0.419357841417519,0.455387786976603
"878",878,878,9,5,5,5,5,"South Selkirks","new",0.281733342,0.30478122030615,0.491812329974181,0.499205755485285
"879",879,879,10,5,5,5,5,"South Selkirks","new",0.293758641,0.335828749471548,0.564612410743219,0.543035927109335
"880",880,880,11,5,5,5,5,"South Selkirks","new",0.306078492,0.368363241890842,0.634729167266684,0.586209735761769
"881",881,881,12,5,5,5,5,"South Selkirks","new",0.318681878,0.40214122114518,0.699562579994778,0.628098061298174
"882",882,882,13,5,5,5,5,"South Selkirks","new",0.331556269,0.436874256736582,0.757288764711542,0.668146483250262
"883",883,883,14,5,5,5,5,"South Selkirks","new",0.34468764,0.472237626789728,0.806983679410292,0.705901604767209
"884",884,884,15,5,5,5,5,"South Selkirks","new",0.3580605,0.507881818102972,0.848538649929545,0.741026214323039
"885",885,885,16,5,5,5,5,"South Selkirks","new",0.371657936,0.543446057914908,0.882450338480504,0.773303038837093
"886",886,886,17,5,5,5,5,"South Selkirks","new",0.385461678,0.57857279260341,0.90957840496252,0.802628549318642
"887",887,887,18,5,5,5,5,"South Selkirks","new",0.39945218,0.6129218941357,0.930935846918077,0.828999380470842
"888",888,888,19,5,5,5,5,"South Selkirks","new",0.413608708,0.646183413997509,0.947539643225245,0.852494326962815
"889",889,889,20,5,5,5,5,"South Selkirks","new",0.427909462,0.678087908211302,0.960321835943487,0.873254689284367
"890",890,890,21,5,5,5,5,"South Selkirks","new",0.442331689,0.708413683155192,0.970087909203156,0.891465176363301
"891",891,891,22,5,5,5,5,"South Selkirks","new",0.45685183,0.736990695436582,0.977506540023578,0.907336857754169
"892",892,892,23,5,5,5,5,"South Selkirks","new",0.471445667,0.763701210859892,0.983117264005894,0.921092971893162
"893",893,893,24,5,5,5,5,"South Selkirks","new",0.486088478,0.788477630570945,0.987346576458764,0.932957841919399
"894",894,894,25,5,5,5,5,"South Selkirks","new",0.50075521,0.81129809265618,0.99052660859628,0.943148763609342
"895",895,895,26,5,5,5,5,"South Selkirks","new",0.515420642,0.832180546274538,0.992913178024572,0.951870502112811
"896",896,896,27,5,5,5,5,"South Selkirks","new",0.530059564,0.851175985574124,0.99470173061257,0.959311933067997
"897",897,897,28,5,5,5,5,"South Selkirks","new",0.544646947,0.868361448125668,0.9960406931777,0.96564435056369
"898",898,898,29,5,5,5,5,"South Selkirks","new",0.559158116,0.883833257719608,0.997042283344455,0.971021004268728
"899",899,899,30,5,5,5,5,"South Selkirks","new",0.573568912,0.897700851903274,0.997791062064709,0.975577493860074
