"","X.1","X","distance_to_cut_5to9","distance_to_cut_10to40","distance_to_cut_1to4","distance_to_resource_road","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du9","predict_du6"
"759",759,759,14,5,5,5,"Quintette","new",0.249933554,0.24169708913961,0.11790051375941,0.321323124423627
"760",760,760,15,5,5,5,"Quintette","new",0.251428724,0.243502370482499,0.115253042788983,0.32031765842027
"761",761,761,16,5,5,5,"Quintette","new",0.252929821,0.245316773640674,0.11265742854146,0.319313858371389
"762",762,762,17,5,5,5,"Quintette","new",0.254436834,0.247140279691027,0.110112994891816,0.318311730800405
"763",763,763,18,5,5,5,"Quintette","new",0.25594975,0.248972868637019,0.107619058958625,0.317311282173464
"764",764,764,19,5,5,5,"Quintette","new",0.257468556,0.250814519401301,0.105174931986145,0.316312518899377
"765",765,765,20,5,5,5,"Quintette","new",0.258993237,0.252665209818528,0.102779920195044,0.315315447329552
"766",766,766,21,5,5,5,"Quintette","new",0.260523779,0.254524916628377,0.100433325601779,0.31432007375794
"767",767,767,22,5,5,5,"Quintette","new",0.262060167,0.256393615468765,0.0981344468067077,0.313326404420981
"768",768,768,23,5,5,5,"Quintette","new",0.263602386,0.258271280869284,0.0958825797510936,0.312334445497547
"769",769,769,24,5,5,5,"Quintette","new",0.265150419,0.260157886244848,0.093677018443241,0.311344203108904
"770",770,770,25,5,5,5,"Quintette","new",0.266704251,0.262053403889557,0.091517055654033,0.310355683318663
"771",771,771,26,5,5,5,"Quintette","new",0.268263865,0.263957804970799,0.0894019835822304,0.309368892132739
"772",772,772,27,5,5,5,"Quintette","new",0.269829243,0.265871059523572,0.087331094489923,0.308383835499322
"773",773,773,28,5,5,5,"Quintette","new",0.271400367,0.267793136445048,0.0853036813085811,0.307400519308836
"774",774,774,29,5,5,5,"Quintette","new",0.27297722,0.26972400348938,0.0833190382161951,0.306418949393919
"775",775,775,30,5,5,5,"Quintette","new",0.274559781,0.271663627262749,0.0813764611860282,0.305439131529389
"776",776,776,0,5,5,5,"Narraway","new",0.229629556,0.291121388304498,0.160764222472062,0.335570784931503
"777",777,777,1,5,5,5,"Narraway","new",0.231040675,0.295314195124617,0.157325908934623,0.334542712408595
"778",778,778,2,5,5,5,"Narraway","new",0.232457849,0.299541871342483,0.153947642322251,0.333516208544441
"779",779,779,3,5,5,5,"Narraway","new",0.233881073,0.303803977793261,0.150628950479938,0.332491280655258
"780",780,780,4,5,5,5,"Narraway","new",0.235310338,0.308100053924498,0.1473693390831,0.331467936001307
"781",781,781,5,5,5,5,"Narraway","new",0.236745639,0.31242961780024,0.14416829290264,0.330446181786781
"782",782,782,6,5,5,5,"Narraway","new",0.238186967,0.316792166130276,0.141025277049826,0.329426025159681
"783",783,783,7,5,5,5,"Narraway","new",0.239634316,0.321187174324999,0.137939738199324,0.328407473211709
"784",784,784,8,5,5,5,"Narraway","new",0.241087676,0.325614096576369,0.134911105788891,0.32739053297816
"785",785,785,9,5,5,5,"Narraway","new",0.242547038,0.330072365965392,0.131938793194354,0.326375211437819
"786",786,786,10,5,5,5,"Narraway","new",0.244012395,0.334561394596481,0.129022198878668,0.325361515512859
"787",787,787,11,5,5,5,"Narraway","new",0.245483735,0.339080573759049,0.126160707513977,0.324349452068745
"788",788,788,12,5,5,5,"Narraway","new",0.246961049,0.343629274116567,0.123353691075723,0.323339027914144
"789",789,789,13,5,5,5,"Narraway","new",0.248444326,0.348206845923326,0.120600509907993,0.322330249800836
"790",790,790,14,5,5,5,"Narraway","new",0.249933554,0.352812619269057,0.11790051375941,0.321323124423627
"791",791,791,15,5,5,5,"Narraway","new",0.251428724,0.357445904351496,0.115253042788983,0.32031765842027
"792",792,792,16,5,5,5,"Narraway","new",0.252929821,0.362105991776938,0.11265742854146,0.319313858371389
"793",793,793,17,5,5,5,"Narraway","new",0.254436834,0.366792152888754,0.110112994891816,0.318311730800405
"794",794,794,18,5,5,5,"Narraway","new",0.25594975,0.371503640123783,0.107619058958625,0.317311282173464
"795",795,795,19,5,5,5,"Narraway","new",0.257468556,0.376239687396438,0.105174931986145,0.316312518899377
"796",796,796,20,5,5,5,"Narraway","new",0.258993237,0.380999510510315,0.102779920195044,0.315315447329552
"797",797,797,21,5,5,5,"Narraway","new",0.260523779,0.385782307597013,0.100433325601779,0.31432007375794
"798",798,798,22,5,5,5,"Narraway","new",0.262060167,0.390587259581816,0.0981344468067077,0.313326404420981
"799",799,799,23,5,5,5,"Narraway","new",0.263602386,0.395413530675811,0.0958825797510936,0.312334445497547
"800",800,800,24,5,5,5,"Narraway","new",0.265150419,0.400260268893961,0.093677018443241,0.311344203108904
"801",801,801,25,5,5,5,"Narraway","new",0.266704251,0.405126606598585,0.091517055654033,0.310355683318663
"802",802,802,26,5,5,5,"Narraway","new",0.268263865,0.410011661067603,0.0894019835822304,0.309368892132739
"803",803,803,27,5,5,5,"Narraway","new",0.269829243,0.414914535086891,0.087331094489923,0.308383835499322
"804",804,804,28,5,5,5,"Narraway","new",0.271400367,0.419834317565973,0.0853036813085811,0.307400519308836
"805",805,805,29,5,5,5,"Narraway","new",0.27297722,0.42477008417625,0.0833190382161951,0.306418949393919
"806",806,806,30,5,5,5,"Narraway","new",0.274559781,0.429720898010883,0.0813764611860282,0.305439131529389
"807",807,807,0,5,5,5,"Nakusp","new",0.229629556,0.219248345609697,0.11677238450607,0.335570784931503
"808",808,808,1,5,5,5,"Nakusp","new",0.231040675,0.21498694081835,0.114146967728604,0.334542712408595
"809",809,809,2,5,5,5,"Nakusp","new",0.232457849,0.210786001162013,0.111573122077129,0.333516208544441
"810",810,810,3,5,5,5,"Nakusp","new",0.233881073,0.206645540953792,0.109050168454176,0.332491280655258
"811",811,811,4,5,5,5,"Nakusp","new",0.235310338,0.202565536636003,0.106577421383445,0.331467936001307
"812",812,812,5,5,5,5,"Nakusp","new",0.236745639,0.198545927894387,0.104154189878612,0.330446181786781
"813",813,813,6,5,5,5,"Nakusp","new",0.238186967,0.194586618792402,0.101779778280762,0.329426025159681
"814",814,814,7,5,5,5,"Nakusp","new",0.239634316,0.190687478922269,0.0994534870645092,0.328407473211709
"815",815,815,8,5,5,5,"Nakusp","new",0.241087676,0.186848344569584,0.0971746136129034,0.32739053297816
"816",816,816,9,5,5,5,"Nakusp","new",0.242547038,0.183069019888395,0.0949424529613244,0.326375211437819
"817",817,817,10,5,5,5,"Nakusp","new",0.244012395,0.179349278083754,0.0927562985106132,0.325361515512859
"818",818,818,11,5,5,5,"Nakusp","new",0.245483735,0.175688862598903,0.0906154427097531,0.324349452068745
"819",819,819,12,5,5,5,"Nakusp","new",0.246961049,0.172087488304333,0.0885191777084694,0.323339027914144
"820",820,820,13,5,5,5,"Nakusp","new",0.248444326,0.168544842686123,0.0864667959801684,0.322330249800836
"821",821,821,14,5,5,5,"Nakusp","new",0.249933554,0.165060587031077,0.0844575909156752,0.321323124423627
"822",822,822,15,5,5,5,"Nakusp","new",0.251428724,0.16163435760629,0.08249085738828,0.32031765842027
"823",823,823,16,5,5,5,"Nakusp","new",0.252929821,0.158265766830957,0.0805658922906316,0.319313858371389
"824",824,824,17,5,5,5,"Nakusp","new",0.254436834,0.154954404438315,0.078681995044052,0.318311730800405
"825",825,825,18,5,5,5,"Nakusp","new",0.25594975,0.151699838625781,0.0768384680808775,0.317311282173464
"826",826,826,19,5,5,5,"Nakusp","new",0.257468556,0.148501617191458,0.0750346173004504,0.316312518899377
"827",827,827,20,5,5,5,"Nakusp","new",0.258993237,0.14535926865533,0.0732697524994129,0.315315447329552
"828",828,828,21,5,5,5,"Nakusp","new",0.260523779,0.142272303363577,0.0715431877769687,0.31432007375794
"829",829,829,22,5,5,5,"Nakusp","new",0.262060167,0.139240214574585,0.0698542419157944,0.313326404420981
"830",830,830,23,5,5,5,"Nakusp","new",0.263602386,0.136262479525334,0.0682022387392947,0.312334445497547
"831",831,831,24,5,5,5,"Nakusp","new",0.265150419,0.13333856047699,0.0665865074459029,0.311344203108904
"832",832,832,25,5,5,5,"Nakusp","new",0.266704251,0.130467905738615,0.0650063829211374,0.310355683318663
"833",833,833,26,5,5,5,"Nakusp","new",0.268263865,0.127649950668057,0.0634612060281253,0.309368892132739
"834",834,834,27,5,5,5,"Nakusp","new",0.269829243,0.124884118649159,0.061950323877311,0.308383835499322
"835",835,835,28,5,5,5,"Nakusp","new",0.271400367,0.122169822044569,0.0604730900760607,0.307400519308836
"836",836,836,29,5,5,5,"Nakusp","new",0.27297722,0.119506463123497,0.0590288649588784,0.306418949393919
"837",837,837,30,5,5,5,"Nakusp","new",0.274559781,0.116893434963897,0.0576170157989411,0.305439131529389
"838",838,838,0,5,5,5,"Hart Ranges","new",0.229629556,0.219248345609697,0.135475523398979,0.335570784931503
"839",839,839,1,5,5,5,"Hart Ranges","new",0.231040675,0.21498694081835,0.132492680249255,0.334542712408595
"840",840,840,2,5,5,5,"Hart Ranges","new",0.232457849,0.210786001162013,0.129565669422975,0.333516208544441
"841",841,841,3,5,5,5,"Hart Ranges","new",0.233881073,0.206645540953792,0.126693878097693,0.332491280655258
"842",842,842,4,5,5,5,"Hart Ranges","new",0.235310338,0.202565536636003,0.123876680550972,0.331467936001307
"843",843,843,5,5,5,5,"Hart Ranges","new",0.236745639,0.198545927894387,0.121113439231193,0.330446181786781
"844",844,844,6,5,5,5,"Hart Ranges","new",0.238186967,0.194586618792402,0.118403505799022,0.329426025159681
"845",845,845,7,5,5,5,"Hart Ranges","new",0.239634316,0.190687478922269,0.115746222138944,0.328407473211709
"846",846,846,8,5,5,5,"Hart Ranges","new",0.241087676,0.186848344569584,0.113140921340368,0.32739053297816
"847",847,847,9,5,5,5,"Hart Ranges","new",0.242547038,0.183069019888395,0.110586928647937,0.326375211437819
"848",848,848,10,5,5,5,"Hart Ranges","new",0.244012395,0.179349278083754,0.10808356238076,0.325361515512859
"849",849,849,11,5,5,5,"Hart Ranges","new",0.245483735,0.175688862598903,0.105630134820375,0.324349452068745
"850",850,850,12,5,5,5,"Hart Ranges","new",0.246961049,0.172087488304333,0.103225953067372,0.323339027914144
"851",851,851,13,5,5,5,"Hart Ranges","new",0.248444326,0.168544842686123,0.10087031986665,0.322330249800836
"852",852,852,14,5,5,5,"Hart Ranges","new",0.249933554,0.165060587031077,0.0985625344013899,0.321323124423627
"853",853,853,15,5,5,5,"Hart Ranges","new",0.251428724,0.16163435760629,0.0963018930558886,0.32031765842027
"854",854,854,16,5,5,5,"Hart Ranges","new",0.252929821,0.158265766830957,0.0940876901474687,0.319313858371389
"855",855,855,17,5,5,5,"Hart Ranges","new",0.254436834,0.154954404438315,0.0919192186277379,0.318311730800405
"856",856,856,18,5,5,5,"Hart Ranges","new",0.25594975,0.151699838625781,0.0897957707535374,0.317311282173464
"857",857,857,19,5,5,5,"Hart Ranges","new",0.257468556,0.148501617191458,0.0877166387279654,0.316312518899377
"858",858,858,20,5,5,5,"Hart Ranges","new",0.258993237,0.14535926865533,0.0856811153119139,0.315315447329552
"859",859,859,21,5,5,5,"Hart Ranges","new",0.260523779,0.142272303363577,0.0836884944065981,0.31432007375794
"860",860,860,22,5,5,5,"Hart Ranges","new",0.262060167,0.139240214574585,0.0817380716075978,0.313326404420981
"861",861,861,23,5,5,5,"Hart Ranges","new",0.263602386,0.136262479525334,0.0798291447309677,0.312334445497547
"862",862,862,24,5,5,5,"Hart Ranges","new",0.265150419,0.13333856047699,0.0779610143119989,0.311344203108904
"863",863,863,25,5,5,5,"Hart Ranges","new",0.266704251,0.130467905738615,0.0761329840772469,0.310355683318663
"864",864,864,26,5,5,5,"Hart Ranges","new",0.268263865,0.127649950668057,0.0743443613904624,0.309368892132739
"865",865,865,27,5,5,5,"Hart Ranges","new",0.269829243,0.124884118649159,0.0725944576730789,0.308383835499322
"866",866,866,28,5,5,5,"Hart Ranges","new",0.271400367,0.122169822044569,0.0708825887999329,0.307400519308836
"867",867,867,29,5,5,5,"Hart Ranges","new",0.27297722,0.119506463123497,0.0692080754709018,0.306418949393919
"868",868,868,30,5,5,5,"Hart Ranges","new",0.274559781,0.116893434963897,0.0675702435591567,0.305439131529389
"869",869,869,0,5,5,5,"South Selkirks","new",0.229629556,0.219248345609697,0.254483764740264,0.335570784931503
"870",870,870,1,5,5,5,"South Selkirks","new",0.231040675,0.21498694081835,0.249637269758733,0.334542712408595
"871",871,871,2,5,5,5,"South Selkirks","new",0.232457849,0.210786001162013,0.244852759442187,0.333516208544441
"872",872,872,3,5,5,5,"South Selkirks","new",0.233881073,0.206645540953792,0.240130602808926,0.332491280655258
"873",873,873,4,5,5,5,"South Selkirks","new",0.235310338,0.202565536636003,0.235471118658013,0.331467936001307
"874",874,874,5,5,5,5,"South Selkirks","new",0.236745639,0.198545927894387,0.230874576520679,0.330446181786781
"875",875,875,6,5,5,5,"South Selkirks","new",0.238186967,0.194586618792402,0.226341197667506,0.329426025159681
"876",876,876,7,5,5,5,"South Selkirks","new",0.239634316,0.190687478922269,0.221871156166927,0.328407473211709
"877",877,877,8,5,5,5,"South Selkirks","new",0.241087676,0.186848344569584,0.217464579990547,0.32739053297816
"878",878,878,9,5,5,5,"South Selkirks","new",0.242547038,0.183069019888395,0.213121552160879,0.326375211437819
"879",879,879,10,5,5,5,"South Selkirks","new",0.244012395,0.179349278083754,0.208842111937122,0.325361515512859
"880",880,880,11,5,5,5,"South Selkirks","new",0.245483735,0.175688862598903,0.204626256034674,0.324349452068745
"881",881,881,12,5,5,5,"South Selkirks","new",0.246961049,0.172087488304333,0.200473939874191,0.323339027914144
"882",882,882,13,5,5,5,"South Selkirks","new",0.248444326,0.168544842686123,0.196385078856063,0.322330249800836
"883",883,883,14,5,5,5,"South Selkirks","new",0.249933554,0.165060587031077,0.192359549656311,0.321323124423627
"884",884,884,15,5,5,5,"South Selkirks","new",0.251428724,0.16163435760629,0.188397191540029,0.32031765842027
"885",885,885,16,5,5,5,"South Selkirks","new",0.252929821,0.158265766830957,0.184497807688619,0.319313858371389
"886",886,886,17,5,5,5,"South Selkirks","new",0.254436834,0.154954404438315,0.180661166537195,0.318311730800405
"887",887,887,18,5,5,5,"South Selkirks","new",0.25594975,0.151699838625781,0.176887003118702,0.317311282173464
"888",888,888,19,5,5,5,"South Selkirks","new",0.257468556,0.148501617191458,0.17317502041141,0.316312518899377
"889",889,889,20,5,5,5,"South Selkirks","new",0.258993237,0.14535926865533,0.169524890686628,0.315315447329552
"890",890,890,21,5,5,5,"South Selkirks","new",0.260523779,0.142272303363577,0.165936256853631,0.31432007375794
"891",891,891,22,5,5,5,"South Selkirks","new",0.262060167,0.139240214574585,0.162408733798929,0.313326404420981
"892",892,892,23,5,5,5,"South Selkirks","new",0.263602386,0.136262479525334,0.158941909717224,0.312334445497547
"893",893,893,24,5,5,5,"South Selkirks","new",0.265150419,0.13333856047699,0.155535347431485,0.311344203108904
"894",894,894,25,5,5,5,"South Selkirks","new",0.266704251,0.130467905738615,0.152188585699825,0.310355683318663
"895",895,895,26,5,5,5,"South Selkirks","new",0.268263865,0.127649950668057,0.148901140506933,0.309368892132739
"896",896,896,27,5,5,5,"South Selkirks","new",0.269829243,0.124884118649159,0.145672506338054,0.308383835499322
"897",897,897,28,5,5,5,"South Selkirks","new",0.271400367,0.122169822044569,0.142502157433612,0.307400519308836
"898",898,898,29,5,5,5,"South Selkirks","new",0.27297722,0.119506463123497,0.139389549022757,0.306418949393919
"899",899,899,30,5,5,5,"South Selkirks","new",0.274559781,0.116893434963897,0.136334118534253,0.305439131529389
