"","X","distance_to_cut_10to40","distance_to_cut_5to9","distance_to_cut_1to4","distance_to_resource_road","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du6"
"616",616,26,5,5,5,"Telkwa","new",0.521205062,0.0648598769662367,0.430817913542069
"617",617,27,5,5,5,"Telkwa","new",0.533407132,0.061278541111092,0.435818423933545
"618",618,28,5,5,5,"Telkwa","new",0.545569361,0.0578827139784213,0.440832022520751
"619",619,29,5,5,5,"Telkwa","new",0.557677457,0.0546641124323106,0.445857717252219
"620",620,30,5,5,5,"Telkwa","new",0.569717379,0.0516146779333399,0.450894506256578
"621",621,0,5,5,5,"Kennedy Siding","new",0.229629556,0.387387757709446,0.308319011213148
"622",622,1,5,5,5,"Kennedy Siding","new",0.231040675,0.341917838844313,0.312678762845535
"623",623,2,5,5,5,"Kennedy Siding","new",0.232457849,0.299178547589965,0.317071902882017
"624",624,3,5,5,5,"Kennedy Siding","new",0.233881073,0.259673564925205,0.321497895035379
"625",625,4,5,5,5,"Kennedy Siding","new",0.235310338,0.223719796214266,0.325956181244404
"626",626,5,5,5,5,"Kennedy Siding","new",0.236745639,0.191456713667137,0.330446181786781
"627",627,6,5,5,5,"Kennedy Siding","new",0.238186967,0.162870174249005,0.334967295419993
"628",628,7,5,5,5,"Kennedy Siding","new",0.239634316,0.13782434083435,0.339518899550537
"629",629,8,5,5,5,"Kennedy Siding","new",0.241087676,0.116095865246144,0.344100350431745
"630",630,9,5,5,5,"Kennedy Siding","new",0.242547038,0.0974059475464081,0.348710983390425
"631",631,10,5,5,5,"Kennedy Siding","new",0.244012395,0.0814476126571714,0.353350113082485
"632",632,11,5,5,5,"Kennedy Siding","new",0.245483735,0.067907080373821,0.358017033777625
"633",633,12,5,5,5,"Kennedy Siding","new",0.246961049,0.0564792260867487,0.362711019673146
"634",634,13,5,5,5,"Kennedy Siding","new",0.248444326,0.0468778056229813,0.367431325236823
"635",635,14,5,5,5,"Kennedy Siding","new",0.249933554,0.0388414251892598,0.372177185578755
"636",636,15,5,5,5,"Kennedy Siding","new",0.251428724,0.0321362901000421,0.376947816852008
"637",637,16,5,5,5,"Kennedy Siding","new",0.252929821,0.0265566706242004,0.381742416681832
"638",638,17,5,5,5,"Kennedy Siding","new",0.254436834,0.0219238609357024,0.386560164623119
"639",639,18,5,5,5,"Kennedy Siding","new",0.25594975,0.018084230350542,0.391400222645739
"640",640,19,5,5,5,"Kennedy Siding","new",0.257468556,0.0149068038107868,0.396261735647301
"641",641,20,5,5,5,"Kennedy Siding","new",0.258993237,0.0122806735976146,0.40114383199281
"642",642,21,5,5,5,"Kennedy Siding","new",0.260523779,0.0101124392280071,0.40604562408064
"643",643,22,5,5,5,"Kennedy Siding","new",0.262060167,0.00832379491428464,0.410966208934158
"644",644,23,5,5,5,"Kennedy Siding","new",0.263602386,0.006849329192763,0.415904668818263
"645",645,24,5,5,5,"Kennedy Siding","new",0.265150419,0.00563456431028498,0.420860071880061
"646",646,25,5,5,5,"Kennedy Siding","new",0.266704251,0.00463423911726932,0.425831472812786
"647",647,26,5,5,5,"Kennedy Siding","new",0.268263865,0.00381082477754141,0.430817913542069
"648",648,27,5,5,5,"Kennedy Siding","new",0.269829243,0.00313325463906832,0.435818423933545
"649",649,28,5,5,5,"Kennedy Siding","new",0.271400367,0.00257584594103342,0.440832022520751
"650",650,29,5,5,5,"Kennedy Siding","new",0.27297722,0.00211739010257312,0.445857717252219
"651",651,30,5,5,5,"Kennedy Siding","new",0.274559781,0.00174038906300983,0.450894506256578
"652",652,0,5,5,5,"Burnt Pine","new",0.229629556,0.147702311304158,0.308319011213148
"653",653,1,5,5,5,"Burnt Pine","new",0.231040675,0.145565642293401,0.312678762845535
"654",654,2,5,5,5,"Burnt Pine","new",0.232457849,0.143454679960826,0.317071902882017
"655",655,3,5,5,5,"Burnt Pine","new",0.233881073,0.141369265372492,0.321497895035379
"656",656,4,5,5,5,"Burnt Pine","new",0.235310338,0.139309236059467,0.325956181244404
"657",657,5,5,5,5,"Burnt Pine","new",0.236745639,0.137274426172771,0.330446181786781
"658",658,6,5,5,5,"Burnt Pine","new",0.238186967,0.135264666636199,0.334967295419993
"659",659,7,5,5,5,"Burnt Pine","new",0.239634316,0.133279785296969,0.339518899550537
"660",660,8,5,5,5,"Burnt Pine","new",0.241087676,0.131319607074114,0.344100350431745
"661",661,9,5,5,5,"Burnt Pine","new",0.242547038,0.129383954104572,0.348710983390425
"662",662,10,5,5,5,"Burnt Pine","new",0.244012395,0.127472645886903,0.353350113082485
"663",663,11,5,5,5,"Burnt Pine","new",0.245483735,0.125585499422594,0.358017033777625
"664",664,12,5,5,5,"Burnt Pine","new",0.246961049,0.123722329354895,0.362711019673146
"665",665,13,5,5,5,"Burnt Pine","new",0.248444326,0.121882948105158,0.367431325236823
"666",666,14,5,5,5,"Burnt Pine","new",0.249933554,0.120067166006628,0.372177185578755
"667",667,15,5,5,5,"Burnt Pine","new",0.251428724,0.118274791435662,0.376947816852008
"668",668,16,5,5,5,"Burnt Pine","new",0.252929821,0.116505630940343,0.381742416681832
"669",669,17,5,5,5,"Burnt Pine","new",0.254436834,0.11475948936647,0.386560164623119
"670",670,18,5,5,5,"Burnt Pine","new",0.25594975,0.113036169980899,0.391400222645739
"671",671,19,5,5,5,"Burnt Pine","new",0.257468556,0.111335474592218,0.396261735647301
"672",672,20,5,5,5,"Burnt Pine","new",0.258993237,0.109657203668747,0.40114383199281
"673",673,21,5,5,5,"Burnt Pine","new",0.260523779,0.108001156453857,0.40604562408064
"674",674,22,5,5,5,"Burnt Pine","new",0.262060167,0.106367131078587,0.410966208934158
"675",675,23,5,5,5,"Burnt Pine","new",0.263602386,0.104754924671574,0.415904668818263
"676",676,24,5,5,5,"Burnt Pine","new",0.265150419,0.103164333466292,0.420860071880061
"677",677,25,5,5,5,"Burnt Pine","new",0.266704251,0.101595152905591,0.425831472812786
"678",678,26,5,5,5,"Burnt Pine","new",0.268263865,0.100047177743563,0.430817913542069
"679",679,27,5,5,5,"Burnt Pine","new",0.269829243,0.0985202021447247,0.435818423933545
"680",680,28,5,5,5,"Burnt Pine","new",0.271400367,0.0970140197805478,0.440832022520751
"681",681,29,5,5,5,"Burnt Pine","new",0.27297722,0.0955284239233294,0.445857717252219
"682",682,30,5,5,5,"Burnt Pine","new",0.274559781,0.0940632075374389,0.450894506256578
"683",683,0,5,5,5,"Scott","new",0.229629556,0.182672738696605,0.308319011213148
"684",684,1,5,5,5,"Scott","new",0.231040675,0.181827396440081,0.312678762845535
"685",685,2,5,5,5,"Scott","new",0.232457849,0.180985099876603,0.317071902882017
"686",686,3,5,5,5,"Scott","new",0.233881073,0.180145846052095,0.321497895035379
"687",687,4,5,5,5,"Scott","new",0.235310338,0.179309631936248,0.325956181244404
"688",688,5,5,5,5,"Scott","new",0.236745639,0.178476454423218,0.330446181786781
"689",689,6,5,5,5,"Scott","new",0.238186967,0.177646310332341,0.334967295419993
"690",690,7,5,5,5,"Scott","new",0.239634316,0.176819196408831,0.339518899550537
"691",691,8,5,5,5,"Scott","new",0.241087676,0.175995109324485,0.344100350431745
"692",692,9,5,5,5,"Scott","new",0.242547038,0.175174045678393,0.348710983390425
"693",693,10,5,5,5,"Scott","new",0.244012395,0.174356001997637,0.353350113082485
"694",694,11,5,5,5,"Scott","new",0.245483735,0.173540974737996,0.358017033777625
"695",695,12,5,5,5,"Scott","new",0.246961049,0.172728960284649,0.362711019673146
"696",696,13,5,5,5,"Scott","new",0.248444326,0.171919954952881,0.367431325236823
"697",697,14,5,5,5,"Scott","new",0.249933554,0.171113954988782,0.372177185578755
"698",698,15,5,5,5,"Scott","new",0.251428724,0.170310956569948,0.376947816852008
"699",699,16,5,5,5,"Scott","new",0.252929821,0.169510955806185,0.381742416681832
"700",700,17,5,5,5,"Scott","new",0.254436834,0.168713948740205,0.386560164623119
"701",701,18,5,5,5,"Scott","new",0.25594975,0.167919931348327,0.391400222645739
"702",702,19,5,5,5,"Scott","new",0.257468556,0.167128899541177,0.396261735647301
"703",703,20,5,5,5,"Scott","new",0.258993237,0.166340849164381,0.40114383199281
"704",704,21,5,5,5,"Scott","new",0.260523779,0.165555775999263,0.40604562408064
"705",705,22,5,5,5,"Scott","new",0.262060167,0.164773675763539,0.410966208934158
"706",706,23,5,5,5,"Scott","new",0.263602386,0.163994544112013,0.415904668818263
"707",707,24,5,5,5,"Scott","new",0.265150419,0.163218376637265,0.420860071880061
"708",708,25,5,5,5,"Scott","new",0.266704251,0.162445168870345,0.425831472812786
"709",709,26,5,5,5,"Scott","new",0.268263865,0.161674916281461,0.430817913542069
"710",710,27,5,5,5,"Scott","new",0.269829243,0.160907614280669,0.435818423933545
"711",711,28,5,5,5,"Scott","new",0.271400367,0.160143258218556,0.440832022520751
"712",712,29,5,5,5,"Scott","new",0.27297722,0.159381843386928,0.445857717252219
"713",713,30,5,5,5,"Scott","new",0.274559781,0.158623365019491,0.450894506256578
"714",714,0,5,5,5,"Moberly","new",0.229629556,0.25847699031426,0.308319011213148
"715",715,1,5,5,5,"Moberly","new",0.231040675,0.240733737383418,0.312678762845535
"716",716,2,5,5,5,"Moberly","new",0.232457849,0.223840806035383,0.317071902882017
"717",717,3,5,5,5,"Moberly","new",0.233881073,0.207808850501128,0.321497895035379
"718",718,4,5,5,5,"Moberly","new",0.235310338,0.192640147712109,0.325956181244404
"719",719,5,5,5,5,"Moberly","new",0.236745639,0.178329417522438,0.330446181786781
"720",720,6,5,5,5,"Moberly","new",0.238186967,0.164864705106817,0.334967295419993
"721",721,7,5,5,5,"Moberly","new",0.239634316,0.152228290628297,0.339518899550537
"722",722,8,5,5,5,"Moberly","new",0.241087676,0.140397595997992,0.344100350431745
"723",723,9,5,5,5,"Moberly","new",0.242547038,0.129346063837655,0.348710983390425
"724",724,10,5,5,5,"Moberly","new",0.244012395,0.119043989180474,0.353350113082485
"725",725,11,5,5,5,"Moberly","new",0.245483735,0.109459289668936,0.358017033777625
"726",726,12,5,5,5,"Moberly","new",0.246961049,0.100558204787907,0.362711019673146
"727",727,13,5,5,5,"Moberly","new",0.248444326,0.0923059188513757,0.367431325236823
"728",728,14,5,5,5,"Moberly","new",0.249933554,0.0846671059643629,0.372177185578755
"729",729,15,5,5,5,"Moberly","new",0.251428724,0.0776063979910055,0.376947816852008
"730",730,16,5,5,5,"Moberly","new",0.252929821,0.0710887787051286,0.381742416681832
"731",731,17,5,5,5,"Moberly","new",0.254436834,0.0650799088410641,0.386560164623119
"732",732,18,5,5,5,"Moberly","new",0.25594975,0.0595463877784443,0.391400222645739
"733",733,19,5,5,5,"Moberly","new",0.257468556,0.054455958171163,0.396261735647301
"734",734,20,5,5,5,"Moberly","new",0.258993237,0.0497776600536274,0.40114383199281
"735",735,21,5,5,5,"Moberly","new",0.260523779,0.045481940907378,0.40604562408064
"736",736,22,5,5,5,"Moberly","new",0.262060167,0.0415407279201059,0.410966208934158
"737",737,23,5,5,5,"Moberly","new",0.263602386,0.0379274682787335,0.415904668818263
"738",738,24,5,5,5,"Moberly","new",0.265150419,0.0346171428596072,0.420860071880061
"739",739,25,5,5,5,"Moberly","new",0.266704251,0.0315862581527382,0.425831472812786
"740",740,26,5,5,5,"Moberly","new",0.268263865,0.0288128207148702,0.430817913542069
"741",741,27,5,5,5,"Moberly","new",0.269829243,0.0262762979112225,0.435818423933545
"742",742,28,5,5,5,"Moberly","new",0.271400367,0.0239575681945147,0.440832022520751
"743",743,29,5,5,5,"Moberly","new",0.27297722,0.0218388636931503,0.445857717252219
"744",744,30,5,5,5,"Moberly","new",0.274559781,0.0199037074446929,0.450894506256578
"745",745,0,5,5,5,"Quintette","new",0.229629556,0.233881209382999,0.308319011213148
"746",746,1,5,5,5,"Quintette","new",0.231040675,0.232261804243027,0.312678762845535
"747",747,2,5,5,5,"Quintette","new",0.232457849,0.230650236169942,0.317071902882017
"748",748,3,5,5,5,"Quintette","new",0.233881073,0.22904651406673,0.321497895035379
"749",749,4,5,5,5,"Quintette","new",0.235310338,0.227450646109068,0.325956181244404
"750",750,5,5,5,5,"Quintette","new",0.236745639,0.225862639751275,0.330446181786781
"751",751,6,5,5,5,"Quintette","new",0.238186967,0.224282501732335,0.334967295419993
"752",752,7,5,5,5,"Quintette","new",0.239634316,0.222710238082017,0.339518899550537
"753",753,8,5,5,5,"Quintette","new",0.241087676,0.221145854127067,0.344100350431745
"754",754,9,5,5,5,"Quintette","new",0.242547038,0.219589354497481,0.348710983390425
"755",755,10,5,5,5,"Quintette","new",0.244012395,0.218040743132852,0.353350113082485
"756",756,11,5,5,5,"Quintette","new",0.245483735,0.216500023288784,0.358017033777625
"757",757,12,5,5,5,"Quintette","new",0.246961049,0.214967197543384,0.362711019673146
"758",758,13,5,5,5,"Quintette","new",0.248444326,0.213442267803812,0.367431325236823
"759",759,14,5,5,5,"Quintette","new",0.249933554,0.211925235312893,0.372177185578755
"760",760,15,5,5,5,"Quintette","new",0.251428724,0.210416100655797,0.376947816852008
"761",761,16,5,5,5,"Quintette","new",0.252929821,0.208914863766765,0.381742416681832
"762",762,17,5,5,5,"Quintette","new",0.254436834,0.207421523935902,0.386560164623119
"763",763,18,5,5,5,"Quintette","new",0.25594975,0.205936079816009,0.391400222645739
"764",764,19,5,5,5,"Quintette","new",0.257468556,0.204458529429474,0.396261735647301
"765",765,20,5,5,5,"Quintette","new",0.258993237,0.202988870175201,0.40114383199281
"766",766,21,5,5,5,"Quintette","new",0.260523779,0.201527098835589,0.40604562408064
"767",767,22,5,5,5,"Quintette","new",0.262060167,0.200073211583547,0.410966208934158
"768",768,23,5,5,5,"Quintette","new",0.263602386,0.19862720398955,0.415904668818263
"769",769,24,5,5,5,"Quintette","new",0.265150419,0.197189071028727,0.420860071880061
"770",770,25,5,5,5,"Quintette","new",0.266704251,0.195758807087988,0.425831472812786
"771",771,26,5,5,5,"Quintette","new",0.268263865,0.194336405973172,0.430817913542069
"772",772,27,5,5,5,"Quintette","new",0.269829243,0.192921860916233,0.435818423933545
"773",773,28,5,5,5,"Quintette","new",0.271400367,0.191515164582443,0.440832022520751
"774",774,29,5,5,5,"Quintette","new",0.27297722,0.190116309077623,0.445857717252219
"775",775,30,5,5,5,"Quintette","new",0.274559781,0.188725285955393,0.450894506256578
"776",776,0,5,5,5,"Narraway","new",0.229629556,0.353956927712871,0.308319011213148
"777",777,1,5,5,5,"Narraway","new",0.231040675,0.345447809115095,0.312678762845535
"778",778,2,5,5,5,"Narraway","new",0.232457849,0.337036532429984,0.317071902882017
"779",779,3,5,5,5,"Narraway","new",0.233881073,0.328727204399901,0.321497895035379
"780",780,4,5,5,5,"Narraway","new",0.235310338,0.320523691905957,0.325956181244404
"781",781,5,5,5,5,"Narraway","new",0.236745639,0.31242961780024,0.330446181786781
"782",782,6,5,5,5,"Narraway","new",0.238186967,0.304448357833715,0.334967295419993
"783",783,7,5,5,5,"Narraway","new",0.239634316,0.296583038657089,0.339518899550537
"784",784,8,5,5,5,"Narraway","new",0.241087676,0.288836536865022,0.344100350431745
"785",785,9,5,5,5,"Narraway","new",0.242547038,0.281211479047756,0.348710983390425
"786",786,10,5,5,5,"Narraway","new",0.244012395,0.273710242808596,0.353350113082485
"787",787,11,5,5,5,"Narraway","new",0.245483735,0.266334958700666,0.358017033777625
"788",788,12,5,5,5,"Narraway","new",0.246961049,0.259087513032133,0.362711019673146
"789",789,13,5,5,5,"Narraway","new",0.248444326,0.251969551485477,0.367431325236823
"790",790,14,5,5,5,"Narraway","new",0.249933554,0.244982483493539,0.372177185578755
"791",791,15,5,5,5,"Narraway","new",0.251428724,0.238127487312867,0.376947816852008
"792",792,16,5,5,5,"Narraway","new",0.252929821,0.231405515733391,0.381742416681832
"793",793,17,5,5,5,"Narraway","new",0.254436834,0.224817302362514,0.386560164623119
"794",794,18,5,5,5,"Narraway","new",0.25594975,0.218363368421494,0.391400222645739
"795",795,19,5,5,5,"Narraway","new",0.257468556,0.212044029992181,0.396261735647301
"796",796,20,5,5,5,"Narraway","new",0.258993237,0.205859405653036,0.40114383199281
"797",797,21,5,5,5,"Narraway","new",0.260523779,0.199809424444559,0.40604562408064
"798",798,22,5,5,5,"Narraway","new",0.262060167,0.193893834105947,0.410966208934158
"799",799,23,5,5,5,"Narraway","new",0.263602386,0.188112209526855,0.415904668818263
"800",800,24,5,5,5,"Narraway","new",0.265150419,0.182463961360465,0.420860071880061
"801",801,25,5,5,5,"Narraway","new",0.266704251,0.176948344746693,0.425831472812786
"802",802,26,5,5,5,"Narraway","new",0.268263865,0.171564468097232,0.430817913542069
"803",803,27,5,5,5,"Narraway","new",0.269829243,0.166311301897088,0.435818423933545
"804",804,28,5,5,5,"Narraway","new",0.271400367,0.161187687480445,0.440832022520751
"805",805,29,5,5,5,"Narraway","new",0.27297722,0.156192345741866,0.445857717252219
"806",806,30,5,5,5,"Narraway","new",0.274559781,0.151323885747149,0.450894506256578
"807",807,0,5,5,5,"Nakusp","new",0.229629556,0.25118585236677,0.308319011213148
"808",808,1,5,5,5,"Nakusp","new",0.231040675,0.239956208720152,0.312678762845535
"809",809,2,5,5,5,"Nakusp","new",0.232457849,0.229075021233212,0.317071902882017
"810",810,3,5,5,5,"Nakusp","new",0.233881073,0.218545377324223,0.321497895035379
"811",811,4,5,5,5,"Nakusp","new",0.235310338,0.208368919287383,0.325956181244404
"812",812,5,5,5,5,"Nakusp","new",0.236745639,0.198545927894387,0.330446181786781
"813",813,6,5,5,5,"Nakusp","new",0.238186967,0.189075411994974,0.334967295419993
"814",814,7,5,5,5,"Nakusp","new",0.239634316,0.179955202432821,0.339518899550537
"815",815,8,5,5,5,"Nakusp","new",0.241087676,0.171182048697838,0.344100350431745
"816",816,9,5,5,5,"Nakusp","new",0.242547038,0.162751716861421,0.348710983390425
"817",817,10,5,5,5,"Nakusp","new",0.244012395,0.154659087481636,0.353350113082485
"818",818,11,5,5,5,"Nakusp","new",0.245483735,0.146898252314869,0.358017033777625
"819",819,12,5,5,5,"Nakusp","new",0.246961049,0.139462608824317,0.362711019673146
"820",820,13,5,5,5,"Nakusp","new",0.248444326,0.132344951629301,0.367431325236823
"821",821,14,5,5,5,"Nakusp","new",0.249933554,0.125537560189068,0.372177185578755
"822",822,15,5,5,5,"Nakusp","new",0.251428724,0.119032282157604,0.376947816852008
"823",823,16,5,5,5,"Nakusp","new",0.252929821,0.112820611979594,0.381742416681832
"824",824,17,5,5,5,"Nakusp","new",0.254436834,0.106893764420451,0.386560164623119
"825",825,18,5,5,5,"Nakusp","new",0.25594975,0.101242742834165,0.391400222645739
"826",826,19,5,5,5,"Nakusp","new",0.257468556,0.0958584020710607,0.396261735647301
"827",827,20,5,5,5,"Nakusp","new",0.258993237,0.0907315060131908,0.40114383199281
"828",828,21,5,5,5,"Nakusp","new",0.260523779,0.0858527797983552,0.40604562408064
"829",829,22,5,5,5,"Nakusp","new",0.262060167,0.0812129568549737,0.410966208934158
"830",830,23,5,5,5,"Nakusp","new",0.263602386,0.0768028209201018,0.415904668818263
"831",831,24,5,5,5,"Nakusp","new",0.265150419,0.0726132432525246,0.420860071880061
"832",832,25,5,5,5,"Nakusp","new",0.266704251,0.0686352152830888,0.425831472812786
"833",833,26,5,5,5,"Nakusp","new",0.268263865,0.0648598769662367,0.430817913542069
"834",834,27,5,5,5,"Nakusp","new",0.269829243,0.061278541111092,0.435818423933545
"835",835,28,5,5,5,"Nakusp","new",0.271400367,0.0578827139784213,0.440832022520751
"836",836,29,5,5,5,"Nakusp","new",0.27297722,0.0546641124323106,0.445857717252219
"837",837,30,5,5,5,"Nakusp","new",0.274559781,0.0516146779333399,0.450894506256578
"838",838,0,5,5,5,"Hart Ranges","new",0.229629556,0.25118585236677,0.308319011213148
"839",839,1,5,5,5,"Hart Ranges","new",0.231040675,0.239956208720152,0.312678762845535
"840",840,2,5,5,5,"Hart Ranges","new",0.232457849,0.229075021233212,0.317071902882017
"841",841,3,5,5,5,"Hart Ranges","new",0.233881073,0.218545377324223,0.321497895035379
"842",842,4,5,5,5,"Hart Ranges","new",0.235310338,0.208368919287383,0.325956181244404
"843",843,5,5,5,5,"Hart Ranges","new",0.236745639,0.198545927894387,0.330446181786781
"844",844,6,5,5,5,"Hart Ranges","new",0.238186967,0.189075411994974,0.334967295419993
"845",845,7,5,5,5,"Hart Ranges","new",0.239634316,0.179955202432821,0.339518899550537
"846",846,8,5,5,5,"Hart Ranges","new",0.241087676,0.171182048697838,0.344100350431745
"847",847,9,5,5,5,"Hart Ranges","new",0.242547038,0.162751716861421,0.348710983390425
"848",848,10,5,5,5,"Hart Ranges","new",0.244012395,0.154659087481636,0.353350113082485
"849",849,11,5,5,5,"Hart Ranges","new",0.245483735,0.146898252314869,0.358017033777625
"850",850,12,5,5,5,"Hart Ranges","new",0.246961049,0.139462608824317,0.362711019673146
"851",851,13,5,5,5,"Hart Ranges","new",0.248444326,0.132344951629301,0.367431325236823
"852",852,14,5,5,5,"Hart Ranges","new",0.249933554,0.125537560189068,0.372177185578755
"853",853,15,5,5,5,"Hart Ranges","new",0.251428724,0.119032282157604,0.376947816852008
"854",854,16,5,5,5,"Hart Ranges","new",0.252929821,0.112820611979594,0.381742416681832
"855",855,17,5,5,5,"Hart Ranges","new",0.254436834,0.106893764420451,0.386560164623119
"856",856,18,5,5,5,"Hart Ranges","new",0.25594975,0.101242742834165,0.391400222645739
"857",857,19,5,5,5,"Hart Ranges","new",0.257468556,0.0958584020710607,0.396261735647301
"858",858,20,5,5,5,"Hart Ranges","new",0.258993237,0.0907315060131908,0.40114383199281
"859",859,21,5,5,5,"Hart Ranges","new",0.260523779,0.0858527797983552,0.40604562408064
"860",860,22,5,5,5,"Hart Ranges","new",0.262060167,0.0812129568549737,0.410966208934158
"861",861,23,5,5,5,"Hart Ranges","new",0.263602386,0.0768028209201018,0.415904668818263
"862",862,24,5,5,5,"Hart Ranges","new",0.265150419,0.0726132432525246,0.420860071880061
"863",863,25,5,5,5,"Hart Ranges","new",0.266704251,0.0686352152830888,0.425831472812786
"864",864,26,5,5,5,"Hart Ranges","new",0.268263865,0.0648598769662367,0.430817913542069
"865",865,27,5,5,5,"Hart Ranges","new",0.269829243,0.061278541111092,0.435818423933545
"866",866,28,5,5,5,"Hart Ranges","new",0.271400367,0.0578827139784213,0.440832022520751
"867",867,29,5,5,5,"Hart Ranges","new",0.27297722,0.0546641124323106,0.445857717252219
"868",868,30,5,5,5,"Hart Ranges","new",0.274559781,0.0516146779333399,0.450894506256578
"869",869,0,5,5,5,"South Selkirks","new",0.229629556,0.25118585236677,0.308319011213148
"870",870,1,5,5,5,"South Selkirks","new",0.231040675,0.239956208720152,0.312678762845535
"871",871,2,5,5,5,"South Selkirks","new",0.232457849,0.229075021233212,0.317071902882017
"872",872,3,5,5,5,"South Selkirks","new",0.233881073,0.218545377324223,0.321497895035379
"873",873,4,5,5,5,"South Selkirks","new",0.235310338,0.208368919287383,0.325956181244404
"874",874,5,5,5,5,"South Selkirks","new",0.236745639,0.198545927894387,0.330446181786781
"875",875,6,5,5,5,"South Selkirks","new",0.238186967,0.189075411994974,0.334967295419993
"876",876,7,5,5,5,"South Selkirks","new",0.239634316,0.179955202432821,0.339518899550537
"877",877,8,5,5,5,"South Selkirks","new",0.241087676,0.171182048697838,0.344100350431745
"878",878,9,5,5,5,"South Selkirks","new",0.242547038,0.162751716861421,0.348710983390425
"879",879,10,5,5,5,"South Selkirks","new",0.244012395,0.154659087481636,0.353350113082485
"880",880,11,5,5,5,"South Selkirks","new",0.245483735,0.146898252314869,0.358017033777625
"881",881,12,5,5,5,"South Selkirks","new",0.246961049,0.139462608824317,0.362711019673146
"882",882,13,5,5,5,"South Selkirks","new",0.248444326,0.132344951629301,0.367431325236823
"883",883,14,5,5,5,"South Selkirks","new",0.249933554,0.125537560189068,0.372177185578755
"884",884,15,5,5,5,"South Selkirks","new",0.251428724,0.119032282157604,0.376947816852008
"885",885,16,5,5,5,"South Selkirks","new",0.252929821,0.112820611979594,0.381742416681832
"886",886,17,5,5,5,"South Selkirks","new",0.254436834,0.106893764420451,0.386560164623119
"887",887,18,5,5,5,"South Selkirks","new",0.25594975,0.101242742834165,0.391400222645739
"888",888,19,5,5,5,"South Selkirks","new",0.257468556,0.0958584020710607,0.396261735647301
"889",889,20,5,5,5,"South Selkirks","new",0.258993237,0.0907315060131908,0.40114383199281
"890",890,21,5,5,5,"South Selkirks","new",0.260523779,0.0858527797983552,0.40604562408064
"891",891,22,5,5,5,"South Selkirks","new",0.262060167,0.0812129568549737,0.410966208934158
"892",892,23,5,5,5,"South Selkirks","new",0.263602386,0.0768028209201018,0.415904668818263
"893",893,24,5,5,5,"South Selkirks","new",0.265150419,0.0726132432525246,0.420860071880061
"894",894,25,5,5,5,"South Selkirks","new",0.266704251,0.0686352152830888,0.425831472812786
"895",895,26,5,5,5,"South Selkirks","new",0.268263865,0.0648598769662367,0.430817913542069
"896",896,27,5,5,5,"South Selkirks","new",0.269829243,0.061278541111092,0.435818423933545
"897",897,28,5,5,5,"South Selkirks","new",0.271400367,0.0578827139784213,0.440832022520751
"898",898,29,5,5,5,"South Selkirks","new",0.27297722,0.0546641124323106,0.445857717252219
"899",899,30,5,5,5,"South Selkirks","new",0.274559781,0.0516146779333399,0.450894506256578
