"scenario","compartment","timeperiod","herd_bounds","prop_age","prop_mature","prop_old","survival_rate","area"
"cg_bau_a3_rNA","Dawson_Creek_TSA",40,"Graham HEWSR","0.00520833333333333","0.0677083333333333","0.901041666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",45,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",50,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",55,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",60,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",65,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",70,"Graham HEWSR","0.00520833333333333","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",75,"Graham HEWSR","0.00173611111111111","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",80,"Graham HEWSR","0.00173611111111111","0.0260416666666667","0.96875","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",85,"Graham HEWSR","0.00347222222222222","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",90,"Graham HEWSR","0.00347222222222222","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Graham HEWSR","0.00347222222222222","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Graham HEWSR","0.00520833333333333","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Graham HEWSR","0.00520833333333333","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Graham HEWSR","0.00520833333333333","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Graham HEWSR","0.00520833333333333","0","0.994791666666667","0.869295693069959",576
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Graham HEWSR","0.00520833333333333","0","0.994791666666667","0.869295693069959",576
