scenario,compartment,timeperiod,critical_hab,dist500,dist500_per,dist,dist_per
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,30,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,30,North Cariboo Matrix,337,62.99065421,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,30,Wells Gray North HEWSR,3655,26.31957946,447,3.218837762
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,30,Wells Gray North Matrix,9587,92.01458873,3211,30.81869661
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Barkerville HEWSR,35138,65.60860392,9679,18.07233415
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Barkerville Matrix,24628,89.20279619,10054,36.41566156
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Itcha-Ilgachuz LESR,6959,12.44834803,870,1.556267106
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Itcha-Ilgachuz LEWR,88235,56.04784409,24278,15.42165307
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Itcha-Ilgachuz Matrix,219196,82.71921747,61702,23.28482799
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Narrow Lake Matrix,7231,86.46418749,2771,33.13404281
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,North Cariboo Matrix,337,62.99065421,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Wells Gray North HEWSR,3647,26.26197163,434,3.125225031
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,35,Wells Gray North Matrix,9601,92.14895863,3283,31.50974182
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Barkerville HEWSR,35233,65.78598503,10838,20.23638367
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Barkerville Matrix,24780,89.7533413,10268,37.19077113
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Itcha-Ilgachuz LESR,7146,12.78285602,1258,2.250326458
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Itcha-Ilgachuz LEWR,86573,54.99212338,19192,12.19096984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Itcha-Ilgachuz Matrix,218865,82.59430616,64927,24.50186424
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Narrow Lake Matrix,7233,86.48810236,2872,34.34174339
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,North Cariboo HEWSR,375,98.16753927,89,23.29842932
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,North Cariboo Matrix,337,62.99065421,57,10.65420561
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Wells Gray North HEWSR,3647,26.26197163,434,3.125225031
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,40,Wells Gray North Matrix,9613,92.26413283,3357,32.21998272
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Barkerville HEWSR,35611,66.49177512,11311,21.11955487
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Barkerville Matrix,25127,91.01017784,9772,35.3942555
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Itcha-Ilgachuz LESR,7212,12.90091766,1449,2.591989696
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Itcha-Ilgachuz LEWR,86624,55.02451915,19129,12.15095155
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Itcha-Ilgachuz Matrix,221182,83.46868537,70240,26.50686069
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Narrow Lake Matrix,7361,88.01865359,2897,34.64067918
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,North Cariboo HEWSR,375,98.16753927,89,23.29842932
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,North Cariboo Matrix,337,62.99065421,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Wells Gray North HEWSR,3767,27.12608915,440,3.168430907
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,45,Wells Gray North Matrix,9740,93.48305979,3428,32.90143008
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Barkerville HEWSR,37171,69.40455963,14380,26.84989824
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Barkerville Matrix,25927,93.90778369,12510,45.31131153
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Itcha-Ilgachuz LESR,7212,12.90091766,1453,2.599144947
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Itcha-Ilgachuz LEWR,87445,55.54602739,19689,12.50666972
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Itcha-Ilgachuz Matrix,222577,83.99512431,72097,27.20764714
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Narrow Lake Matrix,7624,91.16345809,2788,33.33731914
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,North Cariboo Matrix,337,62.99065421,47,8.785046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Wells Gray North HEWSR,3767,27.12608915,440,3.168430907
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,50,Wells Gray North Matrix,9737,93.45426624,3295,31.62491602
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Barkerville HEWSR,39861,74.42724574,16351,30.53008944
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Barkerville Matrix,25977,94.08888406,13583,49.19772538
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Itcha-Ilgachuz LESR,7245,12.95994848,1563,2.795914352
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Itcha-Ilgachuz LEWR,87557,55.61717102,20640,13.11075539
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Itcha-Ilgachuz Matrix,223315,84.27362749,71072,26.82083717
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Narrow Lake Matrix,7668,91.68958508,3039,36.33863446
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,North Cariboo Matrix,333,62.24299065,41,7.663551402
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Wells Gray North HEWSR,3762,27.09008425,440,3.168430907
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,55,Wells Gray North Matrix,9716,93.25271139,2822,27.08513293
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Barkerville HEWSR,42484,79.32483149,18950,35.38286312
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Barkerville Matrix,25976,94.08526205,13507,48.92245282
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Itcha-Ilgachuz LESR,7304,13.06548844,1577,2.82095773
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Itcha-Ilgachuz LEWR,87889,55.82806108,21513,13.66529461
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Itcha-Ilgachuz Matrix,223794,84.45439039,70698,26.6796987
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Narrow Lake Matrix,7670,91.71349994,3171,37.91701543
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,North Cariboo HEWSR,350,91.62303665,20,5.235602094
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,North Cariboo Matrix,328,61.30841121,53,9.906542056
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Wells Gray North HEWSR,3755,27.0396774,443,3.190033845
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,60,Wells Gray North Matrix,9710,93.19512429,2764,26.52845763
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Barkerville HEWSR,45928,85.75536344,20473,38.22656235
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Barkerville Matrix,26266,95.13564417,13326,48.2668695
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Itcha-Ilgachuz LESR,7304,13.06548844,1578,2.822746543
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Itcha-Ilgachuz LEWR,89162,56.63668471,22857,14.51901822
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Itcha-Ilgachuz Matrix,225572,85.12536417,70734,26.69328422
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Narrow Lake Matrix,7813,93.42341265,3549,42.43692455
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,North Cariboo HEWSR,350,91.62303665,20,5.235602094
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,North Cariboo Matrix,335,62.61682243,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Wells Gray North HEWSR,3733,26.88125585,443,3.190033845
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,65,Wells Gray North Matrix,9638,92.50407909,2879,27.63221038
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Barkerville HEWSR,45928,85.75536344,20236,37.78404317
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Barkerville Matrix,26385,95.56666304,13542,49.04922308
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Itcha-Ilgachuz LESR,7299,13.05654437,1521,2.720784216
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Itcha-Ilgachuz LEWR,89158,56.63414386,23805,15.12119826
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Itcha-Ilgachuz Matrix,226057,85.30839132,71305,26.90876568
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Narrow Lake Matrix,7724,92.35920124,3840,45.91653713
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,North Cariboo Matrix,337,62.99065421,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Wells Gray North HEWSR,3759,27.06848131,443,3.190033845
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,70,Wells Gray North Matrix,9695,93.05115654,3008,28.87033305
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Barkerville HEWSR,47497,88.68495248,22420,41.86194148
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Barkerville Matrix,26523,96.06650005,14484,52.46115397
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Itcha-Ilgachuz LESR,7083,12.67016081,1124,2.010625548
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Itcha-Ilgachuz LEWR,89047,56.56363544,23374,14.84742231
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Itcha-Ilgachuz Matrix,224978,84.90120307,69714,26.30836113
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Narrow Lake Matrix,7732,92.4548607,3945,47.17206744
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,North Cariboo HEWSR,376,98.42931937,94,24.60732984
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,North Cariboo Matrix,337,62.99065421,59,11.02803738
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Wells Gray North HEWSR,3767,27.12608915,443,3.190033845
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,75,Wells Gray North Matrix,9724,93.32949419,3158,30.31001056
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Barkerville HEWSR,48030,89.68015385,24731,46.17697033
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Barkerville Matrix,27485,99.55087109,16459,59.61461842
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Itcha-Ilgachuz LESR,7030,12.57535374,938,1.677906374
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Itcha-Ilgachuz LEWR,89333,56.74530579,23939,15.20631654
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Itcha-Ilgachuz Matrix,223866,84.48156143,66092,24.94150679
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Narrow Lake Matrix,7697,92.03635059,3569,42.67607318
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,North Cariboo Matrix,337,62.99065421,147,27.47663551
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,80,Wells Gray North Matrix,9880,94.82675881,3405,32.68067953
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Barkerville HEWSR,47997,89.61853726,22675,42.33806972
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Barkerville Matrix,27418,99.3081966,14827,53.70350248
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Itcha-Ilgachuz LESR,7030,12.57535374,935,1.672539935
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Itcha-Ilgachuz LEWR,94729,60.17290444,27681,17.58327616
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Itcha-Ilgachuz Matrix,224143,84.58609446,66836,25.22227422
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Narrow Lake Matrix,7711,92.20375463,3731,44.61317709
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,North Cariboo HEWSR,381,99.7382199,177,46.33507853
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,North Cariboo Matrix,337,62.99065421,149,27.85046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,85,Wells Gray North Matrix,9881,94.83635666,3423,32.85344083
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Barkerville HEWSR,47845,89.33472749,21212,39.60640066
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Barkerville Matrix,27407,99.26835452,13968,50.5921982
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Itcha-Ilgachuz LESR,6996,12.5145341,825,1.475770531
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Itcha-Ilgachuz LEWR,106832,67.86086338,34676,22.02657723
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Itcha-Ilgachuz Matrix,223623,84.38985916,67393,25.43247241
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Narrow Lake Matrix,7669,91.70154251,3473,41.52815975
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,North Cariboo HEWSR,381,99.7382199,177,46.33507853
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,North Cariboo Matrix,337,62.99065421,149,27.85046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,90,Wells Gray North Matrix,9881,94.83635666,3339,32.04722142
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Barkerville HEWSR,47731,89.12187016,19571,36.54237541
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Barkerville Matrix,27448,99.41685682,14360,52.01202506
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Itcha-Ilgachuz LESR,9597,17.16723611,1075,1.922973722
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Itcha-Ilgachuz LEWR,115344,73.26777956,37992,24.13293696
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Itcha-Ilgachuz Matrix,224486,84.71553429,69035,26.05212312
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Narrow Lake Matrix,7703,92.10809518,3449,41.24118139
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,North Cariboo Matrix,337,62.99065421,137,25.60747664
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,95,Wells Gray North Matrix,9879,94.81716096,3075,29.513389
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Barkerville HEWSR,47254,88.23123028,19500,36.40980637
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Barkerville Matrix,27430,99.35166069,14757,53.44996197
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Itcha-Ilgachuz HEWSR,2271,8.530859096,209,0.785094474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Itcha-Ilgachuz LESR,10127,18.11530687,1335,2.388065041
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Itcha-Ilgachuz LEWR,117670,74.74528038,41170,26.15163757
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Itcha-Ilgachuz Matrix,223503,84.34457409,69679,26.29515299
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Narrow Lake Matrix,7697,92.03635059,3550,42.44888198
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,North Cariboo Matrix,336,62.80373832,131,24.48598131
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Wells Gray North HEWSR,3763,27.09728523,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,100,Wells Gray North Matrix,9874,94.76917171,2951,28.32325559
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Barkerville HEWSR,47257,88.23683179,20208,37.73176242
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Barkerville Matrix,27474,99.51102901,14773,53.50791409
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Itcha-Ilgachuz LESR,10193,18.23336851,1473,2.634921203
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Itcha-Ilgachuz LEWR,126079,80.08676982,46429,29.49221231
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Itcha-Ilgachuz Matrix,224618,84.76534786,69778,26.33251317
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Narrow Lake Matrix,7707,92.15592491,3276,39.17254574
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,North Cariboo Matrix,336,62.80373832,143,26.72897196
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Wells Gray North HEWSR,3742,26.94606466,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,105,Wells Gray North Matrix,9838,94.4236491,2895,27.78577599
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Barkerville HEWSR,46979,87.71775865,19290,36.01770077
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Barkerville Matrix,27477,99.52189503,14791,53.57311022
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Itcha-Ilgachuz LESR,23803,42.57911024,5677,10.15509007
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Itcha-Ilgachuz LEWR,128478,81.61064105,48333,30.70165409
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Itcha-Ilgachuz Matrix,224850,84.852899,70008,26.41930955
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Narrow Lake Matrix,7722,92.33528638,3589,42.91522181
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,North Cariboo Matrix,337,62.99065421,149,27.85046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Wells Gray North HEWSR,3751,27.01087348,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,110,Wells Gray North Matrix,9823,94.27968135,3078,29.54218255
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Barkerville HEWSR,46681,87.16134212,17320,32.33937674
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Barkerville Matrix,27419,99.31181861,13486,48.84639067
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Itcha-Ilgachuz LESR,23832,42.63098581,5749,10.28388459
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Itcha-Ilgachuz LEWR,128245,81.46263689,48563,30.84775262
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Itcha-Ilgachuz Matrix,225847,85.22914245,72045,27.18802361
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Narrow Lake Matrix,7758,92.76575392,3708,44.33815616
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,North Cariboo Matrix,337,62.99065421,64,11.96261682
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Wells Gray North HEWSR,3758,27.06128033,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,115,Wells Gray North Matrix,9822,94.2700835,3051,29.2830406
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Barkerville HEWSR,46805,87.39287115,19242,35.92807663
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Barkerville Matrix,27427,99.34079467,14149,51.24778152
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Itcha-Ilgachuz LESR,26755,47.85968553,6860,12.27125557
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Itcha-Ilgachuz LEWR,130692,83.01699825,47488,30.16490078
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Itcha-Ilgachuz Matrix,228493,86.22767823,73525,27.74653947
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Narrow Lake Matrix,7748,92.6461796,3560,42.5684563
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,North Cariboo Matrix,337,62.99065421,62,11.58878505
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,120,Wells Gray North Matrix,9854,94.5772147,3224,30.94346866
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Barkerville HEWSR,47005,87.76630506,20723,38.69335474
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Barkerville Matrix,27500,99.6052012,15456,55.98174508
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Itcha-Ilgachuz LESR,28839,51.58757133,7957,14.23358317
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Itcha-Ilgachuz LEWR,130593,82.95411236,43684,27.74855807
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Itcha-Ilgachuz Matrix,232573,87.7673706,74711,28.1941069
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Narrow Lake Matrix,7812,93.41145522,3481,41.6238192
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,North Cariboo Matrix,337,62.99065421,149,27.85046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,125,Wells Gray North Matrix,9870,94.73078031,3305,31.72089452
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Barkerville HEWSR,47099,87.941819,21197,39.57839311
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Barkerville Matrix,27511,99.64504328,15612,56.54677822
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Itcha-Ilgachuz LESR,28927,51.74498685,8267,14.78811513
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Itcha-Ilgachuz LEWR,135973,86.37154763,43587,27.6869426
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Itcha-Ilgachuz Matrix,236130,89.10969553,76637,28.92093227
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Narrow Lake Matrix,7782,93.05273227,3805,45.49802702
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,North Cariboo HEWSR,381,99.7382199,177,46.33507853
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,North Cariboo Matrix,337,62.99065421,149,27.85046729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Wells Gray North HEWSR,3768,27.13329013,445,3.204435803
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,130,Wells Gray North Matrix,9876,94.78836741,3373,32.37354833
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Barkerville HEWSR,47251,88.22562877,20825,38.88380604
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Barkerville Matrix,27509,99.63779927,15108,54.72128654
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Itcha-Ilgachuz HEWSR,2420,9.090567597,235,0.882761729
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Itcha-Ilgachuz LESR,32403,57.96290002,9075,16.23347584
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Itcha-Ilgachuz LEWR,137434,87.29959092,43523,27.6462891
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Itcha-Ilgachuz Matrix,236299,89.17347201,75642,28.54544357
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,Narrow Lake Matrix,7691,91.964606,3447,41.21726653
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,North Cariboo HEWSR,381,99.7382199,177,46.33507853
wgn_bc_herd_plan_a3_r30,Quesnel_TSA,135,North Cariboo Matrix,337,62.99065421,149,27.85046729
