"scenario","compartment","timeperiod","critical_hab","dist500","dist500_per","dist","dist_per"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",135,"Quintette HESR","16923","47.6341937118248","1839","5.17634475187885"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",135,"Quintette HEWR","4254","86.4985766571777","1248","25.3761691744612"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",135,"Quintette HEWSR","15167","37.9061281615515","2572","6.42807157852644"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",135,"Quintette LEWR","81373","82.4982764913419","31468","31.9031590899874"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",135,"Quintette Matrix","232821","89.5093576514371","109021","41.9137435219217"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Graham HEWSR","219","38.0208333333333","76","13.1944444444444"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Graham Matrix","9463","96.8775593775594","5089","52.0986895986896"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Kennedy_Siding HESR","123","13.5313531353135","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Kennedy_Siding HEWR","36","1.17111255692908","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Kennedy_Siding HEWSR","683","7.82270072156683","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Kennedy_Siding Matrix","8620","36.8454798033768","2597","11.1006625347296"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Moberly HESR","6794","27.1347551721383","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Moberly Matrix","80924","69.2214257608677","20245","17.317331873471"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Narraway HESR","23865","21.1492276743382","2105","1.8654567045666"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Narraway HEWR","5745","61.7741935483871","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Narraway HEWSR","9666","36.2674470959027","996","3.73705538045925"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Narraway LEWR","125786","87.152270160536","59120","40.961968835092"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Narraway Matrix","138066","76.176446246793","65777","36.2917597726834"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Quintette HESR","16713","47.0430939848566","1742","4.90331297323163"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Quintette HEWR","4225","85.9089060593737","1062","21.5941439609597"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Quintette HEWSR","14851","37.1163650904729","2453","6.13066080175947"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Quintette LEWR","81549","82.676710328886","34786","35.2670424591427"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",140,"Quintette Matrix","233197","89.6539129899888","110899","42.6357513033048"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Graham HEWSR","219","38.0208333333333","76","13.1944444444444"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Graham Matrix","9494","97.1949221949222","5453","55.8251433251433"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Kennedy_Siding HESR","129","14.1914191419142","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Kennedy_Siding HEWR","43","1.39882888744307","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Kennedy_Siding HEWSR","686","7.85706104684458","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Kennedy_Siding Matrix","8724","37.2900192348792","2846","12.1649925197692"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Moberly HESR","6811","27.2026519690071","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Moberly Matrix","80995","69.2821583152276","20200","17.2788394094401"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Narraway HESR","24141","21.3938196223004","2054","1.8202603663562"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Narraway HEWR","5730","61.6129032258064","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Narraway HEWSR","9577","35.9335134323878","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Narraway LEWR","124614","86.3402365428985","55654","38.5605110546044"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Narraway Matrix","137987","76.1328588374852","63234","34.8886865844575"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Quintette HESR","17590","49.5116390351001","1801","5.06938384890365"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Quintette HEWR","4271","86.8442456283042","1269","25.8031720211468"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Quintette HEWSR","15209","38.0110966709987","2475","6.18564430670799"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Quintette LEWR","81643","82.7720102193925","35162","35.6482420211687"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",145,"Quintette Matrix","234138","90.0156857920556","115064","44.2370092423147"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Graham HEWSR","219","38.0208333333333","76","13.1944444444444"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Graham Matrix","9500","97.2563472563473","5532","56.6339066339066"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Kennedy_Siding HESR","136","14.961496149615","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Kennedy_Siding HEWR","97","3.15549772283669","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Kennedy_Siding HEWSR","863","9.88432023823159","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Kennedy_Siding Matrix","8889","37.9952981406283","3398","14.5244710408207"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Moberly HESR","7043","28.1292435498043","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Moberly Matrix","81034","69.3155184507211","20795","17.7877953227379"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Narraway HESR","24899","22.0655612764864","2039","1.80696732570608"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Narraway HEWR","5752","61.8494623655914","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Narraway HEWSR","9591","35.9860423232778","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Narraway LEWR","124403","86.1940427772658","50839","35.2243831800955"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Narraway Matrix","138287","76.2983806449833","65149","35.9452674556539"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Quintette HESR","17814","50.1421454105328","1853","5.2157514003434"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Quintette HEWR","4353","88.5115900772672","1411","28.6905246034974"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Quintette HEWSR","15518","38.7833649905028","2538","6.34309707087874"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Quintette LEWR","81763","82.8936696540817","34633","35.111926679914"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",150,"Quintette Matrix","234542","90.1710058898611","117538","45.1881526135298"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Graham HEWSR","221","38.3680555555556","77","13.3680555555556"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Graham Matrix","9493","97.1846846846847","5376","55.036855036855"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Kennedy_Siding HESR","136","14.961496149615","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Kennedy_Siding HEWR","129","4.19648666232921","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Kennedy_Siding HEWSR","928","10.6287939525828","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Kennedy_Siding Matrix","8933","38.1833725154948","3644","15.5759777730284"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Moberly HESR","7531","30.0782810128605","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Moberly Matrix","81147","69.4121773048432","21570","18.4507210921595"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Narraway HESR","25481","22.581331253711","2075","1.83887062326637"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Narraway HEWR","5719","61.494623655914","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Narraway HEWSR","9659","36.2411826504578","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Narraway LEWR","123878","85.8302905168053","48888","33.8726104940795"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Narraway Matrix","138666","76.5074898617893","67886","37.4553780793953"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Quintette HESR","17860","50.2716243983449","1846","5.19604807611113"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Quintette HEWR","4362","88.6945912972753","1414","28.7515250101667"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Quintette HEWSR","15585","38.9508147555733","2547","6.36559032290313"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Quintette LEWR","81745","82.8754207388783","33714","34.1802181759195"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",155,"Quintette Matrix","234892","90.3055653805342","118922","45.72023928522"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Graham HEWSR","221","38.3680555555556","77","13.3680555555556"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Graham Matrix","9493","97.1846846846847","5213","53.3681408681409"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Kennedy_Siding HESR","136","14.961496149615","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Kennedy_Siding HEWR","129","4.19648666232921","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Kennedy_Siding HEWSR","928","10.6287939525828","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Kennedy_Siding Matrix","8933","38.1833725154948","3718","15.8922846762129"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Moberly HESR","7533","30.0862688713156","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Moberly Matrix","81141","69.4070449763058","21494","18.3857115973517"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Narraway HESR","25260","22.3854804547992","2084","1.84684644765644"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Narraway HEWR","5214","56.0645161290323","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Narraway HEWSR","9101","34.1475311421282","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Narraway LEWR","124558","86.3014363017827","53860","37.3175176160023"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Narraway Matrix","138007","76.1438936246517","66997","36.9648817898425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Quintette HESR","17906","50.401103386157","1855","5.22138092155262"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Quintette HEWR","4355","88.5522570150468","1438","29.2395282635218"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Quintette HEWSR","15580","38.9383185044487","2542","6.35309407177847"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Quintette LEWR","81755","82.8855590251024","33345","33.8061154142504"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",160,"Quintette Matrix","234423","90.1252556630323","116135","44.6487612837744"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Burnt_Pine Matrix","1665","31.0344827586207","1093","20.3727865796831"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Graham HEWSR","221","38.3680555555556","77","13.3680555555556"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Graham Matrix","9494","97.1949221949222","5921","60.6162981162981"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Kennedy_Siding HESR","136","14.961496149615","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Kennedy_Siding HEWR","129","4.19648666232921","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Kennedy_Siding HEWSR","931","10.6631542778605","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Kennedy_Siding Matrix","8928","38.1620004274418","3723","15.9136567642659"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Moberly HESR","7549","30.1501717389568","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Moberly Matrix","81246","69.4968607257113","21767","18.619232545806"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Narraway HESR","24677","21.8688242748646","2095","1.85659467746652"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Narraway HEWR","5174","55.6344086021505","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Narraway HEWSR","9106","34.1662914603032","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Narraway LEWR","125204","86.7490247975112","54125","37.5011258998538"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Narraway Matrix","137110","75.6489834202323","59827","33.008910590637"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Quintette HESR","17965","50.567174261829","1881","5.2945646972725"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Quintette HEWR","4352","88.4912566083774","1422","28.9141927612851"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Quintette HEWSR","15591","38.9658102569229","2529","6.32060381885434"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Quintette LEWR","81537","82.6645443854171","32784","33.2373575570786"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",165,"Quintette Matrix","233986","89.9572485275347","111598","42.9044858289634"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Burnt_Pine Matrix","1665","31.0344827586207","1089","20.2982292637465"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Graham HEWSR","221","38.3680555555556","77","13.3680555555556"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Graham Matrix","9483","97.0823095823096","5912","60.5241605241605"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Kennedy_Siding HESR","138","15.1815181518152","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Kennedy_Siding HEWR","129","4.19648666232921","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Kennedy_Siding HEWSR","937","10.731874928416","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Kennedy_Siding Matrix","8930","38.170549262663","3871","16.5462705706348"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Moberly HESR","7549","30.1501717389568","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Moberly Matrix","81275","69.521666980309","21712","18.5721862008793"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Narraway HESR","24898","22.0646750737764","2107","1.86722910998662"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Narraway HEWR","5569","59.8817204301075","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Narraway HEWSR","9514","35.6971334233829","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Narraway LEWR","125648","87.0566552806435","58549","40.5663449480007"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Narraway Matrix","138362","76.3397610968578","65312","36.0352009710613"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Quintette HESR","17975","50.5953218678751","1902","5.35367466996932"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Quintette HEWR","4354","88.531923546157","1472","29.9308662057747"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Quintette HEWSR","15567","38.9058282515245","2552","6.37808657402779"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Quintette LEWR","80798","81.9153250334563","32299","32.7456506752099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",170,"Quintette Matrix","233493","89.7677118735295","104042","39.9995386531748"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Burnt_Pine Matrix","1665","31.0344827586207","1089","20.2982292637465"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Graham HEWSR","216","37.5","52","9.02777777777778"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Graham Matrix","9446","96.7035217035217","5342","54.6887796887797"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Kennedy_Siding HESR","138","15.1815181518152","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Kennedy_Siding HEWR","129","4.19648666232921","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Kennedy_Siding HEWSR","937","10.731874928416","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Kennedy_Siding Matrix","8933","38.1833725154948","3866","16.5248984825817"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Moberly HESR","7549","30.1501717389568","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Moberly Matrix","81301","69.5439070706379","21833","18.6756881597181"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Narraway HESR","24737","21.9219964374651","2107","1.86722910998662"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Narraway HEWR","5437","58.4623655913978","487","5.23655913978495"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Narraway HEWSR","9378","35.186852769023","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Narraway LEWR","125644","87.0538838348495","58242","40.3536364833124"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Narraway Matrix","138162","76.2294132251924","66120","36.4810063725896"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Quintette HESR","17843","50.2237734680665","1902","5.35367466996932"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Quintette HEWR","4352","88.4912566083774","1455","29.5851972346482"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Quintette HEWSR","15488","38.7083874837549","2552","6.37808657402779"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Quintette LEWR","80284","81.3942171215378","30404","30.8244454357435"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",175,"Quintette Matrix","233513","89.7754009872822","106427","40.9164654681901"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Burnt_Pine HESR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Burnt_Pine HEWSR","0","0","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Burnt_Pine Matrix","1665","31.0344827586207","1090","20.3168685927307"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Graham HEWSR","216","37.5","52","9.02777777777778"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Graham Matrix","9444","96.6830466830467","5271","53.9619164619165"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Hart_Ranges HEWSR","14","7.14285714285714","1","0.510204081632653"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Kennedy_Siding HESR","138","15.1815181518152","9","0.99009900990099"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Kennedy_Siding HEWR","133","4.32661027976578","0","0"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Kennedy_Siding HEWSR","973","11.1441988317489","61","0.698659947314168"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Kennedy_Siding Matrix","8933","38.1833725154948","3861","16.5035263945287"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Moberly HESR","7557","30.1821231727774","920","3.67441488936816"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Moberly HEWR","209","11.7086834733894","4","0.224089635854342"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Moberly HEWSR","619","2.7703186537773","21","0.093984962406015"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Moberly Matrix","81314","69.5550271158024","21890","18.7244452808239"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Narraway HESR","24990","22.1462057230971","2111","1.87077392082665"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Narraway HEWR","5616","60.3870967741936","486","5.2258064516129"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Narraway HEWSR","9530","35.7571664415429","997","3.74080744409425"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Narraway LEWR","125663","87.067048202371","58033","40.2088284405767"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Narraway Matrix","138666","76.5074898617893","67319","37.1425418632238"
"cg_partner_agreement_a3_r40","Dawson_Creek_TSA",180,"Quintette HESR","17491","49.2329777352436","1916","5.39308131843387"
